soil_ph,soil_bd,DTM_10m,slope,temp_seasonality,soil_sand,rain_warmestQuart,soil_carbon,isothermality,aspect,ndvi,id
54,138,821.2982,1.5799699327436652,7931,54,257,5,27,86.68737290434855,0.6819,26682
56,145,708.2072,4.3230520746880226,8028,58,250,6,24,198.63553599389914,0.685,45153
58,118,918.6952,30.435823115094323,6985,55,260,6,28,111.40645119161802,0.7287,17555
60,146,773.6419,1.020992733425305,7925,55,246,11,24,265.2393496377908,0.5571,41658
55,133,752.7593,4.9292904946169855,7537,51,264,9,27,220.97277350529205,0.6767,7283
56,135,817.7467,2.2893396582085335,7884,55,248,3,24,300.4721478874126,0.5882,39493
57,137,654.6157,30.384810406101288,7992,54,224,5,25,114.63504025963549,0.5839,50060
57,125,966.39935,9.322924682965702,6765,54,251,6,28,302.12281632648524,0.7498,81681
49,125,427.93304,20.68827057334086,5081,57,513,10,26,191.18837829867212,0.7269,60076
54,130,694.50665,5.645312171170873,7970,57,266,5,26,167.25231298302577,0.7343,1792
50,106,910.0531,26.91036797619307,6848,57,240,8,28,162.68687178841006,0.81945,83368
51,108,881.33136,14.04899027817374,8007,57,258,10,25,127.9212769421597,0.7707,53359
56,108,874.61945,16.924782105835572,5710,56,241,4,28,221.24601651619741,0.8093,84142
50,142,613.1238,22.871382210852797,6033,60,304,1,24,258.8241584878618,0.7339,69370
58,120,1057.8027,10.061214690645604,7090,52,265,5,27,267.43577688959607,0.5887,20111
45,134,1043.6837,6.022507600919297,5960,58,381,8,25,182.38421970471185,0.5998,76825
53,120,927.6771,25.17602344530724,7790,53,266,5,25,238.60594925017807,0.5016,22905
50,114,882.2981,6.784551441504409,7696,47,260,4,25,262.7062833095577,0.78765,37104
51,144,499.43323,11.072307509360206,7929,60,252,9,25,127.39781980451231,0.7819,31122
55,108,1022.3358,2.7840339669796434,7559,54,263,4,27,122.64954465842628,0.4518,21126
57,147,800.6733,6.80982945866675,7976,53,256,17,26,130.76614061880346,0.7484,27039
49,130,352.91238,21.34884620285368,5409,66,383,9,23,114.85494359858893,0.79575,56047
60,143,780.54663,14.226941167360723,7923,56,243,4,27,156.6091928533522,0.752,24021
57,125,846.3082,3.942062506999676,7432,54,239,9,25,90.9311370247354,0.72795,36598
53,143,603.4375,11.54048000259065,6958,60,258,6,25,92.77638076000514,0.805,12213
55,134,779.83356,1.0778903743898267,7998,52,252,6,24,200.77659832893826,0.6634,48585
54,114,821.9887,27.62782932066837,5709,57,371,4,24,267.44148568240473,0.71205,69348
52,135,208.92656,15.885262967461419,5285,63,363,4,22,263.3988588293698,0.7844,56649
51,134,753.75824,20.063391577442793,5035,60,255,11,28,94.80366947961872,0.84115,81892
56,139,693.3224,2.2308948397941237,8037,55,238,5,25,238.2489118296695,0.6509,49847
56,127,681.7966,6.774288764448226,7585,52,262,4,27,200.20465770747873,0.6868,7802
55,140,722.05615,8.226491992854879,7784,60,274,11,25,121.84906226288048,0.774,32602
58,127,905.62494,14.407068153429348,6455,58,275,5,28,301.027745987361,0.7742,16372
54,139,771.34784,4.333822171046785,8000,55,253,3,24,27.826814927300237,0.7582,49066
56,137,739.79407,10.3887372232858,7650,52,225,4,25,38.71008491022202,0.79925,38311
54,127,776.36597,17.047362558697756,6159,54,277,20,28,87.11379755658174,0.7292,14012
57,134,890.28516,6.352926248071696,7868,54,263,2,27,55.52785600985698,0.7116,27869
57,128,299.5103,22.138288762832982,6776,58,239,30,25,268.4232020293532,0.74135,77705
57,144,650.8825,4.638037849207284,7903,62,268,5,26,246.81120591488036,0.6983,5006
57,143,728.0119,10.381778673008567,7153,55,264,3,26,113.75441416352749,0.7077,74538
51,98,720.9978,10.492426242153831,5553,61,402,10,27,248.21344342916774,0.652,59385
52,150,535.9466,12.758502113493378,7611,63,266,10,25,235.87125936051729,0.7745,8214
53,129,748.447,15.494315783686032,6290,61,293,4,25,169.95343412202817,0.708,77504
53,146,725.04065,3.4577242375108597,7924,53,243,4,24,260.9371585996547,0.6492,40722
56,155,725.802,14.219079552245638,7822,63,270,5,27,273.17814168840965,0.74995,2311
54,142,643.54443,16.44488493721833,7727,52,254,5,26,47.585051743933626,0.78605,7296
61,147,791.82263,6.182107888486488,7949,55,247,1,25,190.5152698088948,0.591,23244
59,131,859.83905,18.35225384979125,7744,52,246,1,27,268.7430462218711,0.7282,23667
56,110,463.5334,32.08099869230014,5452,59,448,5,26,108.07502557115238,0.73185,61067
50,117,606.76483,39.67420781296054,5012,61,441,5,28,235.46413878208654,0.7709,56832
50,148,246.43309,17.96343497828456,6582,62,242,6,24,242.5743580076312,0.79085,87228
60,135,698.5812,2.973532274715811,8078,52,242,9,24,245.57553281989533,0.6232,50630
56,139,674.43884,0.881289412084353,8016,51,236,5,25,145.59512358263802,0.5963,50032
53,147,610.54895,15.037948775613389,6935,61,263,6,25,84.69616806322037,0.74805,12241
63,135,701.36444,0.1148688590808575,7658,55,246,1,26,232.37940481482156,0.61275,20391
56,142,726.9751,12.816860037507558,7914,56,238,4,25,93.69547368256195,0.8004,21694
57,132,391.78473,48.22003006179091,5312,46,424,13,23,178.01046038209947,0.7142,55306
55,136,729.41705,3.378294990510689,7902,53,243,5,24,27.129434623707787,0.6363,40589
54,127,530.6109,22.632548158000965,6508,62,271,4,25,221.913427897839,0.7362,66085
60,129,1024.1526,7.554253225016573,7586,52,261,4,27,163.09502507526594,0.7716,23789
57,136,846.8839,10.599923585601507,8007,54,243,3,25,286.51391763343804,0.6016,47543
52,124,989.55066,28.720485746626778,6169,60,342,2,25,193.03955221320894,0.7573,76451
55,149,700.6748,4.912276529925568,7862,59,269,10,25,186.2027350082142,0.7737,32244
52,141,76.149704,12.279789326837117,6826,65,230,4,23,173.09039797869647,0.79555,30279
58,139,576.3335,12.19765807263546,5883,57,327,4,24,128.5810650692951,0.751,69749
50,148,1196.1029,22.313333134136858,6495,46,328,3,26,228.73301704020514,0.6911,73891
56,133,746.8231,12.125339792743056,8030,53,237,5,24,37.40788692353742,0.6515,44707
56,102,838.8939,11.544124217362482,5952,57,334,3,27,143.68309153627405,0.8085,59340
52,145,754.6204,1.2137736325952493,7727,51,248,15,24,156.34635997262276,0.66935,36614
53,144,493.86032,8.306412345199876,7883,61,258,7,26,150.38498481598745,0.72645,5236
50,121,550.6948,13.518941497102285,4475,61,400,13,28,49.374426767809304,0.7742,64649
59,119,995.9781,25.083405085662477,6119,58,214,7,28,112.34567158904126,0.76095,83971
53,113,778.8672,33.76394653617485,4521,62,427,8,28,206.2304568495099,0.79,65116
52,127,545.12213,20.6601924946257,4649,64,355,5,28,63.92125905672808,0.79545,64896
54,151,915.20404,4.648027423091075,7885,53,265,3,26,188.6474159371497,0.7429,27590
60,122,828.49774,11.21678045267906,6526,59,225,5,28,277.8495389114252,0.7697,85856
53,142,934.98535,9.133101216851381,7858,51,266,2,27,284.7554647799254,0.7529,27330
55,155,684.7665,11.857185068765588,6940,58,264,6,25,106.34977170850175,0.7479,12288
55,138,788.8047,18.65511462747124,6315,58,276,0,28,333.64186030869223,0.69215,13886
60,105,57.142403,22.49420102813571,5825,64,192,24,28,84.19600380436624,0.8702,79352
57,138,754.79236,16.804220157274607,6219,56,256,5,28,181.57597890615702,0.7384,86494
56,125,808.29333,8.448443285540044,7846,52,249,6,25,216.5917617932455,0.77405,22387
57,123,958.3042,16.41623776683623,6330,52,235,1,28,65.10397973301137,0.7725,86031
51,126,920.5248,0.10601243694575149,7883,47,245,9,25,196.09825649603755,0.5046,44238
57,144,776.3868,4.922525662245982,7914,54,247,6,24,153.38826208478102,0.5001,42793
61,154,865.6613,11.813798546302706,7811,53,253,14,26,98.90530259762963,0.7715,21470
53,140,82.865295,22.649070933275116,7011,59,225,7,22,154.2914989655556,0.7827,35322
53,142,806.762,8.77388046749359,8039,51,252,5,24,192.04570886455326,0.67485,45960
53,83,360.5284,3.910988981312779,4203,56,443,13,27,194.40680618120072,0.71585,64884
50,147,638.5667,16.97582647651065,6917,58,270,6,25,251.23026202978448,0.8106,11990
55,148,341.0602,4.567415111497981,7860,60,253,7,24,149.8740084566736,0.7971,32683
56,139,673.66125,3.98094843137686,8032,55,237,9,24,91.28633732977181,0.5952,45402
55,141,718.5784,3.3829188165825563,7992,53,241,7,24,256.1341885404975,0.7002,42860
58,134,790.60504,14.235650631991485,8036,56,253,3,24,56.36685390801775,0.7042,49671
54,127,1073.3483,17.019645401222487,6620,55,292,8,26,162.6963698831221,0.753,73517
52,124,588.9444,7.351849661914489,8014,59,261,7,27,213.47516758265184,0.7545,2782
56,145,806.1861,11.338043969930748,8013,54,267,2,26,219.8092671266987,0.784,919
52,115,1007.5258,6.725419347752823,7821,57,263,5,26,182.9629276435771,0.65265,22731
52,132,625.2124,9.337690539176759,6536,63,268,8,25,200.62468663887284,0.8005,67358
54,121,757.57446,24.92293421217089,7974,53,247,7,26,232.75249462306775,0.66005,23145
61,129,686.4302,0.814040368910218,8034,50,242,10,25,59.14146100909262,0.55715,50654
54,135,197.94226,8.189936240533797,7457,63,238,6,24,165.9353823733409,0.7923,10089
55,147,508.40393,11.842441635250498,7713,61,263,9,25,136.1688737024929,0.7729,6653
57,115,801.1259,6.626827841230405,7112,58,218,5,27,156.49916133976285,0.7714,83386
59,124,701.1649,1.9198788417951709,8061,52,242,4,24,166.7566041575738,0.577,50602
53,131,967.7711,4.491828574023379,6655,52,281,3,26,146.23934289088743,0.7421,74438
53,114,463.14047,2.546962672742678,5276,58,246,3,28,184.43693222600888,0.8182,63912
57,137,880.46265,10.36921734389646,7896,45,260,24,26,65.88503942335714,0.7581,26616
53,113,791.81006,27.28289100080957,5783,59,229,3,28,245.29773067241828,0.837,80373
57,149,905.6486,14.44717551338068,7886,54,254,3,25,27.441664829692275,0.80245,22777
57,126,757.16113,2.8743678991500894,8062,51,239,7,25,200.31830757805767,0.6489,44566
60,141,730.82733,34.575367306619576,7849,53,233,18,27,124.28559482682485,0.7015,22666
53,143,643.16766,10.026165800212093,7744,59,271,10,25,188.43470142241756,0.7909,32739
53,133,952.79675,9.051718930517344,7592,60,289,2,26,311.72639876173247,0.7545,4320
56,132,743.6906,24.668621390592985,7896,57,256,2,25,237.5264381688186,0.6491,23109
54,141,290.249,11.941975561678667,7452,58,248,6,24,101.6722386666436,0.7832,10072
52,116,114.77964,16.39565329723832,5617,56,283,5,23,95.49441209238769,0.87245,72662
48,113,190.24397,21.805114595455255,5081,63,487,7,27,207.2354525155155,0.8272,60088
57,142,548.43005,2.5744018290648625,8175,61,254,6,27,116.1997585172215,0.74915,3022
51,150,221.53047,11.72966654065435,6968,61,239,9,24,123.94977733589694,0.7467,29865
57,125,758.89905,4.556520852981622,7170,48,245,8,26,95.90716305429417,0.7042,16555
60,149,750.41644,12.611547993608903,7561,55,268,19,27,197.02242174575696,0.78575,6624
60,125,150.26279,6.016186615770495,7457,54,238,4,24,102.22308123328635,0.7826,10098
55,129,208.79013,3.940709207268494,5317,58,352,5,22,139.99982843982863,0.77745,56777
53,137,663.0612,6.264198026350047,7648,52,259,3,26,289.23322193903425,0.7087,7633
54,127,215.29108,18.522041815312953,5285,61,363,4,22,127.65912554486003,0.8119,56637
55,133,412.56845,14.953661360094586,5984,61,298,6,24,165.06671846490667,0.7854,70538
53,134,673.6708,22.276302026157666,7988,53,252,2,26,301.6619078599548,0.7997,24490
59,142,712.51324,23.533239719436544,8057,50,241,5,27,84.12710223928862,0.7534,399
57,133,679.9429,0.6929789187993554,8039,55,245,5,25,112.69815108002706,0.5933,51551
50,114,758.72504,35.75141869386721,5198,54,284,9,28,322.65568534922147,0.8224,81399
53,132,571.2435,32.92380471401232,6528,61,265,4,25,225.8548694864656,0.6855,66191
55,142,644.91,16.238561306152494,7644,55,260,4,27,109.62075918126443,0.7779,7229
56,140,781.6095,16.352442595154344,7301,52,268,5,26,111.50887329465691,0.7717,9950
54,119,753.3305,30.10693716040805,5903,60,347,4,25,153.54760923195562,0.7899,62235
56,126,815.5271,3.0111930655289036,6567,57,211,3,28,136.3441951053467,0.66515,82582
51,122,714.962,22.681985314681068,5064,58,319,1,28,90.84502351911254,0.7679,65345
53,125,662.1777,8.643898782366419,8018,56,261,4,26,109.57284666660728,0.72905,2162
54,139,715.64453,14.888092894107656,5984,57,311,3,24,157.2575790261111,0.7413,69360
56,133,367.0896,32.27230904440526,8287,55,235,35,26,87.7719969198726,0.7721,1450
53,134,605.5699,17.035248408037837,7599,57,272,12,24,152.49060253445526,0.75605,7708
53,129,919.9741,12.104526051793313,7954,53,258,6,24,222.05402450958894,0.5035,43802
55,125,923.28326,23.42782918261381,7851,62,274,8,26,160.78518291991156,0.7998,4145
58,125,1048.0753,2.1173825561034016,7540,52,259,7,27,125.36722256822213,0.61915,24472
56,133,683.9976,3.2796207199310268,8027,50,235,7,25,66.33461367303242,0.6728,48418
56,123,442.8609,9.890359223037715,7759,66,244,4,26,130.3680903239275,0.7994,8786
54,149,366.41736,3.961081901374418,5878,59,304,5,24,180.17079866402528,0.7736,71795
56,104,694.6794,49.16678631378098,4528,54,424,12,28,233.15417372076442,0.79075,64758
59,136,927.8357,5.438650879289517,7811,50,253,2,26,251.9552218058781,0.7607,21541
56,155,854.6201,16.614631383727705,7958,55,264,17,27,61.291180146395334,0.7601,3303
54,124,890.1789,13.274416971071853,6277,55,278,5,28,193.27458031099877,0.7868,79324
55,138,763.9414,6.0718490028045204,7716,50,247,15,24,168.34189066201546,0.77115,36568
52,128,807.50433,25.325446302502577,6996,57,279,2,25,242.3409541107917,0.6833,10712
54,127,757.9428,24.377108203928607,5846,61,357,7,24,196.61359372717303,0.7593,62228
55,134,886.0106,3.144588136626676,7907,52,266,18,26,192.98863071590816,0.73265,28678
55,104,789.0168,24.401736539378902,5009,58,265,10,28,39.112027696996385,0.7748,80984
58,126,290.81918,26.879399131363318,6552,59,244,19,25,43.061930479800495,0.8137,67768
56,136,735.43774,5.344719091181668,8038,53,238,4,25,108.99268926328426,0.6696,49889
54,143,861.85114,3.046834983025884,6485,54,292,3,25,214.4057559512913,0.72555,76228
59,113,453.76962,27.188853862300345,5700,58,294,11,28,154.62381548167835,0.81945,65756
57,136,926.72015,2.68696720875358,7048,56,252,8,28,225.40992193906098,0.68105,18862
54,139,698.90466,3.493387195670039,7758,53,241,7,24,201.0408866633354,0.75125,37074
60,146,768.889,0.7346757053171451,7910,49,246,9,24,195.59926566980158,0.6019,41376
56,132,903.29645,10.14169573685178,7660,52,255,2,26,236.51363357172772,0.69875,21157
53,131,839.0911,8.553645121882896,6715,52,275,1,26,190.61640174792853,0.6861,76153
52,120,900.0749,5.4515062377565755,7426,51,242,6,26,90.30410294200905,0.7458,15720
58,141,833.5812,13.47166294451185,6461,57,290,2,25,178.71903066579014,0.774,76282
52,112,1003.6536,3.1080812352197102,7490,57,262,3,27,50.687285188645724,0.6582,21162
56,121,711.9253,23.661745754727384,6833,58,260,9,28,318.527869161474,0.8168,16692
56,124,777.2363,14.165397419769054,7130,58,249,4,26,285.324885500001,0.7866,14899
51,105,525.0551,25.06457878489166,5424,58,472,10,26,76.04256662916352,0.813,60402
55,120,530.24817,36.761166214314194,5715,58,400,13,25,291.4842458671785,0.794,61671
57,134,890.9788,7.435304971279189,7763,51,239,5,25,238.24085214335014,0.80915,43044
55,124,751.1761,48.600414766787644,5138,53,275,10,29,206.06367222630087,0.75975,81194
52,117,871.01013,11.182398168534952,5726,59,371,5,24,252.57718407165433,0.71555,69569
58,134,778.41455,5.115368939659284,7915,51,238,8,24,73.28683782971106,0.63125,40540
56,117,684.8672,35.01459702715791,5070,62,295,3,28,248.56247875166613,0.85975,82551
48,86,427.6678,42.38655804719539,5559,57,439,7,27,133.1209218701617,0.7227,59573
53,120,944.8162,2.558562785229593,7940,54,260,6,24,81.78194303667337,0.61885,44066
55,138,694.5458,9.511077369351424,8078,53,243,3,25,267.0102722284419,0.6053,50756
60,75,60.817715,33.2944440242174,5692,60,272,24,29,75.07876410087538,0.7155,65809
54,132,679.9026,4.6759044221355675,8026,54,237,9,24,102.14038028046365,0.6728,45008
66,99,121.46431,49.70885377277578,4402,63,364,15,28,90.52234292000315,0.867,64346
58,135,124.67855,14.410476739954255,5327,62,349,9,22,304.850076734331,0.7709,56739
50,123,798.3974,41.042822903398275,5720,61,343,4,28,269.2120477673595,0.7136,57275
57,126,958.73224,6.169383527437532,7721,51,268,3,27,287.689718998213,0.7261,27491
54,142,427.20233,22.29278588226318,5280,57,488,16,26,172.96777869271503,0.82065,60262
54,122,762.1305,31.6892281526559,5961,59,374,8,25,298.58924962155976,0.653,61237
59,127,1045.8801,36.61121183253598,6732,54,298,3,27,273.59270406460774,0.8148,17567
54,120,765.49677,6.723345886148873,8029,58,250,15,25,58.20253231626239,0.7728,53816
53,116,1040.228,17.91192579873492,6690,51,282,4,26,248.81503094470318,0.7018,75113
55,141,699.9651,6.756686680858631,7924,55,240,2,24,274.7552798930588,0.60825,41200
57,126,948.4108,1.5315151013594668,7846,50,265,1,27,155.4831242069676,0.7126,25291
52,92,697.4318,37.45863582858289,6222,55,188,3,28,120.35593147967633,0.81295,85028
59,98,92.65185,31.69314444401739,5307,65,454,7,27,107.49348316387305,0.862,59813
57,123,737.17334,32.89256935507479,5859,55,340,9,27,152.6024408023311,0.8217,58808
64,142,711.8628,2.827338955086445,7941,56,241,9,24,221.16644574365876,0.659,41744
54,144,753.414,4.361654794309254,7778,60,245,1,26,218.08480304545373,0.75985,22424
54,146,685.57446,14.531404032379456,6874,59,268,9,25,269.42217675355874,0.7689,12749
52,149,77.26388,4.05269844795193,6709,57,206,2,21,29.897367654330107,0.8136,86881
48,122,190.7068,12.021484053260634,4661,57,425,11,27,131.60649057377626,0.826,200
58,139,488.19553,1.811792725010983,8068,51,238,4,25,255.01254744108405,0.72115,53428
56,151,765.94617,5.702970447660394,7861,58,273,10,26,223.62743046243887,0.7367,4079
52,149,290.64047,20.046794339845324,6104,60,280,4,24,153.50501825300213,0.74315,70436
53,142,480.20847,16.29968107454148,5742,60,334,4,23,256.9489807635541,0.7492,71297
60,152,765.48553,2.6118533213693986,7943,53,248,6,24,47.635045700541525,0.44905,42104
54,131,827.6915,5.532987505072276,8028,51,253,4,24,90.31084126351696,0.6339,45764
54,137,392.64844,34.50433517044952,7990,59,232,4,26,137.3131696682181,0.79155,23087
53,139,701.3443,5.455112575111714,7822,59,273,8,24,251.2646219911724,0.7788,32540
57,126,931.9705,14.264911734536533,7532,53,253,5,25,265.67697313103145,0.72615,37162
53,124,916.83234,13.973732441609114,6512,58,218,7,28,138.91288019553582,0.7713,82578
54,137,510.51447,12.036604293591047,6064,60,299,3,24,212.84498071925682,0.71505,68966
56,155,754.2054,9.954516136200004,7987,60,264,8,27,80.25081572888843,0.7626,3950
57,123,942.0488,2.689686894546434,7778,53,267,2,27,194.72771085941034,0.74495,28527
54,113,811.6746,41.27899745727431,5249,51,216,8,29,217.2527917400994,0.81625,80126
56,141,611.571,7.593825040496184,8153,58,251,1,27,208.8198183570892,0.68385,2626
54,128,1004.88434,8.8308810134073,6924,52,273,8,27,329.1609413230281,0.7351,73730
56,110,813.09076,6.125924305812531,7850,55,249,8,24,250.0390051613213,0.6736,39120
52,136,339.42,12.23328270625809,5903,61,301,7,24,98.49896843133386,0.8285,71362
50,135,317.09122,20.50173043497757,7853,63,234,2,26,179.2743812677622,0.81555,8343
58,142,539.27795,8.053426200366985,6130,56,292,6,24,113.14583124413396,0.6734,69857
56,96,219.51202,51.41380940295505,4418,51,383,13,27,164.34258638238006,0.8438,63925
51,140,650.0565,5.85214365165742,6946,61,265,3,25,289.1972355848981,0.7409,12163
